yearmonth,연도,월,분기,계절,코로나기간,SRT개통후,노선,여객수_천명,KTX이용률,공실률,초과수요,공실상태,KTX전체이용률,KTX전체공실률,개통전,공휴일수,설날달,추석달,명절연휴포함,명절전달,명절후달,황금연휴포함
2017-02-01,2017,2,1,겨울,0,1,전라선,411.0,87.0,13.0,0,공실있음,91.0,9.0,0,0,0,0,0,0,0,0
2017-02-01,2017,2,1,겨울,0,1,동해선,488.0,129.0,-29.0,1,초과수요,91.0,9.0,0,0,0,0,0,0,0,0
2017-03-01,2017,3,1,봄,0,1,경부선,2543.0,83.0,17.0,0,공실있음,83.0,17.0,0,1,0,0,0,0,0,0
2017-03-01,2017,3,1,봄,0,1,호남선,714.0,64.0,36.0,0,공실있음,83.0,17.0,0,1,0,0,0,0,0,0
2017-03-01,2017,3,1,봄,0,1,경전선,433.0,87.0,13.0,0,공실있음,83.0,17.0,0,1,0,0,0,0,0,0
2017-03-01,2017,3,1,봄,0,1,전라선,422.0,79.0,21.0,0,공실있음,83.0,17.0,0,1,0,0,0,0,0,0
2017-03-01,2017,3,1,봄,0,1,동해선,537.0,129.0,-29.0,1,초과수요,83.0,17.0,0,1,0,0,0,0,0,0
2017-04-01,2017,4,2,봄,0,1,경부선,2722.0,91.0,9.0,0,여유없음,91.0,9.0,0,0,0,0,0,0,0,0
2017-04-01,2017,4,2,봄,0,1,호남선,775.0,73.0,27.0,0,공실있음,91.0,9.0,0,0,0,0,0,0,0,0
2017-04-01,2017,4,2,봄,0,1,경전선,475.0,98.0,2.0,0,여유없음,91.0,9.0,0,0,0,0,0,0,0,0
2017-04-01,2017,4,2,봄,0,1,전라선,476.0,89.0,11.0,0,공실있음,91.0,9.0,0,0,0,0,0,0,0,0
2017-04-01,2017,4,2,봄,0,1,동해선,558.0,124.0,-24.0,1,초과수요,91.0,9.0,0,0,0,0,0,0,0,0
2017-05-01,2017,5,2,봄,0,1,경부선,2834.0,92.0,8.0,0,여유없음,92.0,8.0,0,3,0,0,0,0,0,0
2017-05-01,2017,5,2,봄,0,1,호남선,803.0,74.0,26.0,0,공실있음,92.0,8.0,0,3,0,0,0,0,0,0
2017-05-01,2017,5,2,봄,0,1,경전선,485.0,95.0,5.0,0,여유없음,92.0,8.0,0,3,0,0,0,0,0,0
2017-05-01,2017,5,2,봄,0,1,전라선,513.0,93.0,7.0,0,여유없음,92.0,8.0,0,3,0,0,0,0,0,0
2017-05-01,2017,5,2,봄,0,1,동해선,580.0,124.0,-24.0,1,초과수요,92.0,8.0,0,3,0,0,0,0,0,0
2017-06-01,2017,6,2,여름,0,1,경부선,2602.0,87.0,13.0,0,공실있음,86.0,14.0,0,1,0,0,0,0,0,0
2017-06-01,2017,6,2,여름,0,1,호남선,726.0,68.0,32.0,0,공실있음,86.0,14.0,0,1,0,0,0,0,0,0
2017-06-01,2017,6,2,여름,0,1,경전선,438.0,90.0,10.0,0,공실있음,86.0,14.0,0,1,0,0,0,0,0,0
2017-06-01,2017,6,2,여름,0,1,전라선,445.0,83.0,17.0,0,공실있음,86.0,14.0,0,1,0,0,0,0,0,0
2017-06-01,2017,6,2,여름,0,1,동해선,547.0,121.0,-21.0,1,초과수요,86.0,14.0,0,1,0,0,0,0,0,0
2017-07-01,2017,7,3,여름,0,1,경부선,2601.0,84.0,16.0,0,공실있음,83.0,17.0,0,0,0,0,0,0,0,0
2017-07-01,2017,7,3,여름,0,1,호남선,713.0,64.0,36.0,0,공실있음,83.0,17.0,0,0,0,0,0,0,0,0
2017-07-01,2017,7,3,여름,0,1,경전선,433.0,86.0,14.0,0,공실있음,83.0,17.0,0,0,0,0,0,0,0,0
2017-07-01,2017,7,3,여름,0,1,전라선,443.0,80.0,20.0,0,공실있음,83.0,17.0,0,0,0,0,0,0,0,0
2017-07-01,2017,7,3,여름,0,1,동해선,530.0,113.0,-13.0,1,초과수요,83.0,17.0,0,0,0,0,0,0,0,0
2017-08-01,2017,8,3,여름,0,1,경부선,2747.0,90.0,10.0,0,공실있음,88.0,12.0,0,1,0,0,0,0,0,0
2017-08-01,2017,8,3,여름,0,1,호남선,752.0,68.0,32.0,0,공실있음,88.0,12.0,0,1,0,0,0,0,0,0
2017-08-01,2017,8,3,여름,0,1,경전선,435.0,90.0,10.0,0,공실있음,88.0,12.0,0,1,0,0,0,0,0,0
2017-08-01,2017,8,3,여름,0,1,전라선,494.0,89.0,11.0,0,공실있음,88.0,12.0,0,1,0,0,0,0,0,0
2017-08-01,2017,8,3,여름,0,1,동해선,550.0,118.0,-18.0,1,초과수요,88.0,12.0,0,1,0,0,0,0,0,0
2017-09-01,2017,9,3,가을,0,1,경부선,2611.0,88.0,12.0,0,공실있음,88.0,12.0,0,0,0,0,0,0,0,0
2017-09-01,2017,9,3,가을,0,1,호남선,771.0,73.0,27.0,0,공실있음,88.0,12.0,0,0,0,0,0,0,0,0
2017-09-01,2017,9,3,가을,0,1,경전선,450.0,94.0,6.0,0,여유없음,88.0,12.0,0,0,0,0,0,0,0,0
2017-09-01,2017,9,3,가을,0,1,전라선,477.0,84.0,16.0,0,공실있음,88.0,12.0,0,0,0,0,0,0,0,0
2017-09-01,2017,9,3,가을,0,1,동해선,573.0,126.0,-26.0,1,초과수요,88.0,12.0,0,0,0,0,0,0,0,0
2017-10-01,2017,10,4,가을,0,1,경부선,2878.0,91.0,9.0,0,여유없음,91.0,9.0,0,7,0,1,1,0,0,0
2017-10-01,2017,10,4,가을,0,1,호남선,862.0,76.0,24.0,0,공실있음,91.0,9.0,0,7,0,1,1,0,0,0
2017-10-01,2017,10,4,가을,0,1,경전선,500.0,99.0,1.0,0,여유없음,91.0,9.0,0,7,0,1,1,0,0,0
2017-10-01,2017,10,4,가을,0,1,전라선,567.0,95.0,5.0,0,여유없음,91.0,9.0,0,7,0,1,1,0,0,0
2017-10-01,2017,10,4,가을,0,1,동해선,570.0,120.0,-20.0,1,초과수요,91.0,9.0,0,7,0,1,1,0,0,0
2017-11-01,2017,11,4,가을,0,1,경부선,2755.0,93.0,7.0,0,여유없음,94.0,6.0,0,0,0,0,0,0,0,0
2017-11-01,2017,11,4,가을,0,1,호남선,823.0,78.0,22.0,0,공실있음,94.0,6.0,0,0,0,0,0,0,0,0
2017-11-01,2017,11,4,가을,0,1,경전선,477.0,102.0,-2.0,1,초과수요,94.0,6.0,0,0,0,0,0,0,0,0
2017-11-01,2017,11,4,가을,0,1,전라선,520.0,92.0,8.0,0,여유없음,94.0,6.0,0,0,0,0,0,0,0,0
2017-11-01,2017,11,4,가을,0,1,동해선,604.0,132.0,-32.0,1,초과수요,94.0,6.0,0,0,0,0,0,0,0,0
2017-12-01,2017,12,4,겨울,0,1,경부선,2903.0,94.0,6.0,0,여유없음,94.0,6.0,0,1,0,0,0,0,0,0
2017-12-01,2017,12,4,겨울,0,1,호남선,841.0,76.0,24.0,0,공실있음,94.0,6.0,0,1,0,0,0,0,0,0
2017-12-01,2017,12,4,겨울,0,1,경전선,508.0,101.0,-1.0,1,초과수요,94.0,6.0,0,1,0,0,0,0,0,0
2017-12-01,2017,12,4,겨울,0,1,전라선,547.0,95.0,5.0,0,여유없음,94.0,6.0,0,1,0,0,0,0,0,0
2017-12-01,2017,12,4,겨울,0,1,동해선,615.0,134.0,-34.0,1,초과수요,94.0,6.0,0,1,0,0,0,0,0,0
2018-01-01,2018,1,1,겨울,0,1,경부선,2626.0,87.0,13.0,0,공실있음,86.0,14.0,0,1,0,0,0,1,0,0
2018-01-01,2018,1,1,겨울,0,1,호남선,768.0,68.0,32.0,0,공실있음,86.0,14.0,0,1,0,0,0,1,0,0
2018-01-01,2018,1,1,겨울,0,1,경전선,467.0,91.0,9.0,0,여유없음,86.0,14.0,0,1,0,0,0,1,0,0
2018-01-01,2018,1,1,겨울,0,1,전라선,490.0,87.0,13.0,0,공실있음,86.0,14.0,0,1,0,0,0,1,0,0
2018-01-01,2018,1,1,겨울,0,1,동해선,562.0,131.0,-31.0,1,초과수요,86.0,14.0,0,1,0,0,0,1,0,0
2018-02-01,2018,2,1,겨울,0,1,경부선,2607.0,93.0,7.0,0,여유없음,86.0,14.0,0,3,1,0,1,0,0,0
2018-02-01,2018,2,1,겨울,0,1,호남선,806.0,66.0,34.0,0,공실있음,86.0,14.0,0,3,1,0,1,0,0,0
2018-02-01,2018,2,1,겨울,0,1,경전선,466.0,100.0,0.0,0,여유없음,86.0,14.0,0,3,1,0,1,0,0,0
2018-02-01,2018,2,1,겨울,0,1,전라선,483.0,94.0,6.0,0,여유없음,86.0,14.0,0,3,1,0,1,0,0,0
2018-02-01,2018,2,1,겨울,0,1,동해선,522.0,134.0,-34.0,1,초과수요,86.0,14.0,0,3,1,0,1,0,0,0
2018-03-01,2018,3,1,봄,0,1,경부선,2567.0,85.0,15.0,0,공실있음,83.0,17.0,0,1,0,0,0,0,1,0
2018-03-01,2018,3,1,봄,0,1,호남선,776.0,68.0,32.0,0,공실있음,83.0,17.0,0,1,0,0,0,0,1,0
2018-03-01,2018,3,1,봄,0,1,경전선,473.0,92.0,8.0,0,여유없음,83.0,17.0,0,1,0,0,0,0,1,0
2018-03-01,2018,3,1,봄,0,1,전라선,492.0,87.0,13.0,0,공실있음,83.0,17.0,0,1,0,0,0,0,1,0
2018-03-01,2018,3,1,봄,0,1,동해선,588.0,141.0,-41.0,1,초과수요,83.0,17.0,0,1,0,0,0,0,1,0
2018-04-01,2018,4,2,봄,0,1,경부선,2693.0,92.0,8.0,0,여유없음,91.0,9.0,0,0,0,0,0,0,0,0
2018-04-01,2018,4,2,봄,0,1,호남선,826.0,74.0,26.0,0,공실있음,91.0,9.0,0,0,0,0,0,0,0,0
2018-04-01,2018,4,2,봄,0,1,경전선,505.0,102.0,-2.0,1,초과수요,91.0,9.0,0,0,0,0,0,0,0,0
2018-04-01,2018,4,2,봄,0,1,전라선,515.0,94.0,6.0,0,여유없음,91.0,9.0,0,0,0,0,0,0,0,0
2018-04-01,2018,4,2,봄,0,1,동해선,573.0,149.0,-49.0,1,초과수요,91.0,9.0,0,0,0,0,0,0,0,0
2018-05-01,2018,5,2,봄,0,1,경부선,2891.0,95.0,5.0,0,여유없음,94.0,6.0,0,3,0,0,0,0,0,0
2018-05-01,2018,5,2,봄,0,1,호남선,912.0,77.0,23.0,0,공실있음,94.0,6.0,0,3,0,0,0,0,0,0
2018-05-01,2018,5,2,봄,0,1,경전선,527.0,102.0,-2.0,1,초과수요,94.0,6.0,0,3,0,0,0,0,0,0
2018-05-01,2018,5,2,봄,0,1,전라선,579.0,102.0,-2.0,1,초과수요,94.0,6.0,0,3,0,0,0,0,0,0
2018-05-01,2018,5,2,봄,0,1,동해선,611.0,155.0,-55.0,1,초과수요,94.0,6.0,0,3,0,0,0,0,0,0
2018-06-01,2018,6,2,여름,0,1,경부선,2664.0,91.0,9.0,0,여유없음,91.0,9.0,0,2,0,0,0,0,0,0
2018-06-01,2018,6,2,여름,0,1,호남선,821.0,71.0,29.0,0,공실있음,91.0,9.0,0,2,0,0,0,0,0,0
2018-06-01,2018,6,2,여름,0,1,경전선,477.0,96.0,4.0,0,여유없음,91.0,9.0,0,2,0,0,0,0,0,0
2018-06-01,2018,6,2,여름,0,1,전라선,514.0,93.0,7.0,0,여유없음,91.0,9.0,0,2,0,0,0,0,0,0
2018-06-01,2018,6,2,여름,0,1,동해선,554.0,145.0,-45.0,1,초과수요,91.0,9.0,0,2,0,0,0,0,0,0
2018-07-01,2018,7,3,여름,0,1,경부선,2647.0,87.0,13.0,0,공실있음,87.0,13.0,0,0,0,0,0,0,0,0
2018-07-01,2018,7,3,여름,0,1,호남선,795.0,66.0,34.0,0,공실있음,87.0,13.0,0,0,0,0,0,0,0,0
2018-07-01,2018,7,3,여름,0,1,경전선,486.0,95.0,5.0,0,여유없음,87.0,13.0,0,0,0,0,0,0,0,0
2018-07-01,2018,7,3,여름,0,1,전라선,509.0,91.0,9.0,0,여유없음,87.0,13.0,0,0,0,0,0,0,0,0
2018-07-01,2018,7,3,여름,0,1,동해선,553.0,140.0,-40.0,1,초과수요,87.0,13.0,0,0,0,0,0,0,0,0
2018-08-01,2018,8,3,여름,0,1,경부선,2734.0,89.0,11.0,0,공실있음,89.0,11.0,0,1,0,0,0,1,0,0
2018-08-01,2018,8,3,여름,0,1,호남선,811.0,67.0,33.0,0,공실있음,89.0,11.0,0,1,0,0,0,1,0,0
2018-08-01,2018,8,3,여름,0,1,경전선,487.0,95.0,5.0,0,여유없음,89.0,11.0,0,1,0,0,0,1,0,0
2018-08-01,2018,8,3,여름,0,1,전라선,539.0,96.0,4.0,0,여유없음,89.0,11.0,0,1,0,0,0,1,0,0
2018-08-01,2018,8,3,여름,0,1,동해선,560.0,142.0,-42.0,1,초과수요,89.0,11.0,0,1,0,0,0,1,0,0
2018-09-01,2018,9,3,가을,0,1,경부선,2777.0,88.0,12.0,0,공실있음,91.0,9.0,0,4,0,1,1,0,0,1
2018-09-01,2018,9,3,가을,0,1,호남선,893.0,75.0,25.0,0,공실있음,91.0,9.0,0,4,0,1,1,0,0,1
2018-09-01,2018,9,3,가을,0,1,경전선,505.0,101.0,-1.0,1,초과수요,91.0,9.0,0,4,0,1,1,0,0,1
2018-09-01,2018,9,3,가을,0,1,전라선,544.0,96.0,4.0,0,여유없음,91.0,9.0,0,4,0,1,1,0,0,1
2018-09-01,2018,9,3,가을,0,1,동해선,572.0,137.0,-37.0,1,초과수요,91.0,9.0,0,4,0,1,1,0,0,1
2018-10-01,2018,10,4,가을,0,1,경부선,2917.0,92.0,8.0,0,여유없음,93.0,7.0,0,2,0,0,0,0,1,0
2018-10-01,2018,10,4,가을,0,1,호남선,898.0,73.0,27.0,0,공실있음,93.0,7.0,0,2,0,0,0,0,1,0
2018-10-01,2018,10,4,가을,0,1,경전선,519.0,101.0,-1.0,1,초과수요,93.0,7.0,0,2,0,0,0,0,1,0
2018-10-01,2018,10,4,가을,0,1,전라선,570.0,100.0,0.0,0,여유없음,93.0,7.0,0,2,0,0,0,0,1,0
2018-10-01,2018,10,4,가을,0,1,동해선,617.0,143.0,-43.0,1,초과수요,93.0,7.0,0,2,0,0,0,0,1,0
2018-11-01,2018,11,4,가을,0,1,경부선,2964.0,96.0,4.0,0,여유없음,98.0,2.0,0,0,0,0,0,0,0,0
2018-11-01,2018,11,4,가을,0,1,호남선,934.0,79.0,21.0,0,공실있음,98.0,2.0,0,0,0,0,0,0,0,0
2018-11-01,2018,11,4,가을,0,1,경전선,531.0,107.0,-7.0,1,초과수요,98.0,2.0,0,0,0,0,0,0,0,0
2018-11-01,2018,11,4,가을,0,1,전라선,567.0,102.0,-2.0,1,초과수요,98.0,2.0,0,0,0,0,0,0,0,0
2018-11-01,2018,11,4,가을,0,1,동해선,647.0,155.0,-55.0,1,초과수요,98.0,2.0,0,0,0,0,0,0,0,0
2018-12-01,2018,12,4,겨울,0,1,경부선,2927.0,91.0,9.0,0,여유없음,92.0,8.0,0,1,0,0,0,0,0,0
2018-12-01,2018,12,4,겨울,0,1,호남선,889.0,72.0,28.0,0,공실있음,92.0,8.0,0,1,0,0,0,0,0,0
2018-12-01,2018,12,4,겨울,0,1,경전선,518.0,101.0,-1.0,1,초과수요,92.0,8.0,0,1,0,0,0,0,0,0
2018-12-01,2018,12,4,겨울,0,1,전라선,563.0,98.0,2.0,0,여유없음,92.0,8.0,0,1,0,0,0,0,0,0
2018-12-01,2018,12,4,겨울,0,1,동해선,613.0,142.0,-42.0,1,초과수요,92.0,8.0,0,1,0,0,0,0,0,0
2019-01-01,2019,1,1,겨울,0,1,경부선,2822.0,89.0,11.0,0,공실있음,86.0,14.0,0,1,0,0,0,1,0,0
2019-01-01,2019,1,1,겨울,0,1,호남선,805.0,68.0,32.0,0,공실있음,86.0,14.0,0,1,0,0,0,1,0,0
2019-01-01,2019,1,1,겨울,0,1,경전선,499.0,97.0,3.0,0,여유없음,86.0,14.0,0,1,0,0,0,1,0,0
2019-01-01,2019,1,1,겨울,0,1,전라선,533.0,93.0,7.0,0,여유없음,86.0,14.0,0,1,0,0,0,1,0,0
2019-01-01,2019,1,1,겨울,0,1,동해선,416.0,95.0,5.0,0,여유없음,86.0,14.0,0,1,0,0,0,1,0,0
2019-02-01,2019,2,1,겨울,0,1,경부선,2857.0,98.0,2.0,0,여유없음,96.0,4.0,0,3,1,0,1,0,0,1
2019-02-01,2019,2,1,겨울,0,1,호남선,848.0,79.0,21.0,0,공실있음,96.0,4.0,0,3,1,0,1,0,0,1
2019-02-01,2019,2,1,겨울,0,1,경전선,506.0,107.0,-7.0,1,초과수요,96.0,4.0,0,3,1,0,1,0,0,1
2019-02-01,2019,2,1,겨울,0,1,전라선,550.0,104.0,-4.0,1,초과수요,96.0,4.0,0,3,1,0,1,0,0,1
2019-02-01,2019,2,1,겨울,0,1,동해선,423.0,107.0,-7.0,1,초과수요,96.0,4.0,0,3,1,0,1,0,0,1
2019-03-01,2019,3,1,봄,0,1,경부선,2906.0,91.0,9.0,0,여유없음,90.0,10.0,0,1,0,0,0,0,1,0
2019-03-01,2019,3,1,봄,0,1,호남선,865.0,74.0,26.0,0,공실있음,90.0,10.0,0,1,0,0,0,0,1,0
2019-03-01,2019,3,1,봄,0,1,경전선,535.0,103.0,-3.0,1,초과수요,90.0,10.0,0,1,0,0,0,0,1,0
2019-03-01,2019,3,1,봄,0,1,전라선,561.0,97.0,3.0,0,여유없음,90.0,10.0,0,1,0,0,0,0,1,0
2019-03-01,2019,3,1,봄,0,1,동해선,425.0,97.0,3.0,0,여유없음,90.0,10.0,0,1,0,0,0,0,1,0
2019-04-01,2019,4,2,봄,0,1,경부선,2951.0,97.0,3.0,0,여유없음,95.0,5.0,0,0,0,0,0,0,0,0
2019-04-01,2019,4,2,봄,0,1,호남선,887.0,79.0,21.0,0,공실있음,95.0,5.0,0,0,0,0,0,0,0,0
2019-04-01,2019,4,2,봄,0,1,경전선,543.0,109.0,-9.0,1,초과수요,95.0,5.0,0,0,0,0,0,0,0,0
2019-04-01,2019,4,2,봄,0,1,전라선,568.0,102.0,-2.0,1,초과수요,95.0,5.0,0,0,0,0,0,0,0,0
2019-04-01,2019,4,2,봄,0,1,동해선,429.0,102.0,-2.0,1,초과수요,95.0,5.0,0,0,0,0,0,0,0,0
2019-05-01,2019,5,2,봄,0,1,경부선,3148.0,99.0,1.0,0,여유없음,98.0,2.0,0,3,0,0,0,0,0,0
2019-05-01,2019,5,2,봄,0,1,호남선,955.0,82.0,18.0,0,공실있음,98.0,2.0,0,3,0,0,0,0,0,0
2019-05-01,2019,5,2,봄,0,1,경전선,570.0,110.0,-10.0,1,초과수요,98.0,2.0,0,3,0,0,0,0,0,0
2019-05-01,2019,5,2,봄,0,1,전라선,623.0,108.0,-8.0,1,초과수요,98.0,2.0,0,3,0,0,0,0,0,0
2019-05-01,2019,5,2,봄,0,1,동해선,465.0,107.0,-7.0,1,초과수요,98.0,2.0,0,3,0,0,0,0,0,0
2019-06-01,2019,6,2,여름,0,1,경부선,2943.0,95.0,5.0,0,여유없음,94.0,6.0,0,1,0,0,0,0,0,0
2019-06-01,2019,6,2,여름,0,1,호남선,895.0,79.0,21.0,0,공실있음,94.0,6.0,0,1,0,0,0,0,0,0
2019-06-01,2019,6,2,여름,0,1,경전선,531.0,106.0,-6.0,1,초과수요,94.0,6.0,0,1,0,0,0,0,0,0
2019-06-01,2019,6,2,여름,0,1,전라선,576.0,102.0,-2.0,1,초과수요,94.0,6.0,0,1,0,0,0,0,0,0
2019-06-01,2019,6,2,여름,0,1,동해선,450.0,106.0,-6.0,1,초과수요,94.0,6.0,0,1,0,0,0,0,0,0
2019-07-01,2019,7,3,여름,0,1,경부선,2929.0,93.0,7.0,0,여유없음,93.0,7.0,0,0,0,0,0,0,0,0
2019-07-01,2019,7,3,여름,0,1,호남선,883.0,76.0,24.0,0,공실있음,93.0,7.0,0,0,0,0,0,0,0,0
2019-07-01,2019,7,3,여름,0,1,경전선,536.0,104.0,-4.0,1,초과수요,93.0,7.0,0,0,0,0,0,0,0,0
2019-07-01,2019,7,3,여름,0,1,전라선,564.0,99.0,1.0,0,여유없음,93.0,7.0,0,0,0,0,0,0,0,0
2019-07-01,2019,7,3,여름,0,1,동해선,453.0,116.0,-16.0,1,초과수요,93.0,7.0,0,0,0,0,0,0,0,0
2019-08-01,2019,8,3,여름,0,1,경부선,3088.0,97.0,3.0,0,여유없음,96.0,4.0,0,1,0,0,0,1,0,0
2019-08-01,2019,8,3,여름,0,1,호남선,930.0,79.0,21.0,0,공실있음,96.0,4.0,0,1,0,0,0,1,0,0
2019-08-01,2019,8,3,여름,0,1,경전선,554.0,107.0,-7.0,1,초과수요,96.0,4.0,0,1,0,0,0,1,0,0
2019-08-01,2019,8,3,여름,0,1,전라선,618.0,107.0,-7.0,1,초과수요,96.0,4.0,0,1,0,0,0,1,0,0
2019-08-01,2019,8,3,여름,0,1,동해선,495.0,114.0,-14.0,1,초과수요,96.0,4.0,0,1,0,0,0,1,0,0
2019-09-01,2019,9,3,가을,0,1,경부선,2931.0,94.0,6.0,0,여유없음,95.0,5.0,0,3,0,1,1,0,0,0
2019-09-01,2019,9,3,가을,0,1,호남선,932.0,82.0,18.0,0,공실있음,95.0,5.0,0,3,0,1,1,0,0,0
2019-09-01,2019,9,3,가을,0,1,경전선,558.0,109.0,-9.0,1,초과수요,95.0,5.0,0,3,0,1,1,0,0,0
2019-09-01,2019,9,3,가을,0,1,전라선,575.0,102.0,-2.0,1,초과수요,95.0,5.0,0,3,0,1,1,0,0,0
2019-09-01,2019,9,3,가을,0,1,동해선,470.0,109.0,-9.0,1,초과수요,95.0,5.0,0,3,0,1,1,0,0,0
2019-10-01,2019,10,4,가을,0,1,경부선,3095.0,98.0,2.0,0,여유없음,98.0,2.0,0,2,0,0,0,0,1,0
2019-10-01,2019,10,4,가을,0,1,호남선,954.0,84.0,16.0,0,공실있음,98.0,2.0,0,2,0,0,0,0,1,0
2019-10-01,2019,10,4,가을,0,1,경전선,584.0,109.0,-9.0,1,초과수요,98.0,2.0,0,2,0,0,0,0,1,0
2019-10-01,2019,10,4,가을,0,1,전라선,622.0,107.0,-7.0,1,초과수요,98.0,2.0,0,2,0,0,0,0,1,0
2019-10-01,2019,10,4,가을,0,1,동해선,497.0,110.0,-10.0,1,초과수요,98.0,2.0,0,2,0,0,0,0,1,0
2019-11-01,2019,11,4,가을,0,1,경부선,3106.0,107.0,-7.0,1,초과수요,107.0,-7.0,0,0,0,0,0,0,0,0
2019-11-01,2019,11,4,가을,0,1,호남선,964.0,92.0,8.0,0,여유없음,107.0,-7.0,0,0,0,0,0,0,0,0
2019-11-01,2019,11,4,가을,0,1,경전선,588.0,120.0,-20.0,1,초과수요,107.0,-7.0,0,0,0,0,0,0,0,0
2019-11-01,2019,11,4,가을,0,1,전라선,607.0,114.0,-14.0,1,초과수요,107.0,-7.0,0,0,0,0,0,0,0,0
2019-11-01,2019,11,4,가을,0,1,동해선,512.0,121.0,-21.0,1,초과수요,107.0,-7.0,0,0,0,0,0,0,0,0
2019-12-01,2019,12,4,겨울,0,1,경부선,3228.0,101.0,-1.0,1,초과수요,101.0,-1.0,0,1,0,0,0,1,0,0
2019-12-01,2019,12,4,겨울,0,1,호남선,965.0,84.0,16.0,0,공실있음,101.0,-1.0,0,1,0,0,0,1,0,0
2019-12-01,2019,12,4,겨울,0,1,경전선,612.0,114.0,-14.0,1,초과수요,101.0,-1.0,0,1,0,0,0,1,0,0
2019-12-01,2019,12,4,겨울,0,1,전라선,631.0,109.0,-9.0,1,초과수요,101.0,-1.0,0,1,0,0,0,1,0,0
2019-12-01,2019,12,4,겨울,0,1,동해선,531.0,118.0,-18.0,1,초과수요,101.0,-1.0,0,1,0,0,0,1,0,0
2020-01-01,2020,1,1,겨울,1,1,경부선,3055.0,95.0,5.0,0,여유없음,96.0,4.0,0,5,1,0,1,0,0,0
2020-01-01,2020,1,1,겨울,1,1,호남선,937.0,82.0,18.0,0,공실있음,96.0,4.0,0,5,1,0,1,0,0,0
2020-01-01,2020,1,1,겨울,1,1,경전선,589.0,108.0,-8.0,1,초과수요,96.0,4.0,0,5,1,0,1,0,0,0
2020-01-01,2020,1,1,겨울,1,1,전라선,612.0,105.0,-5.0,1,초과수요,96.0,4.0,0,5,1,0,1,0,0,0
2020-01-01,2020,1,1,겨울,1,1,동해선,494.0,111.0,-11.0,1,초과수요,96.0,4.0,0,5,1,0,1,0,0,0
2020-02-01,2020,2,1,겨울,1,1,경부선,1656.0,56.0,44.0,0,공실있음,58.0,42.0,0,0,0,0,0,0,0,0
2020-02-01,2020,2,1,겨울,1,1,호남선,537.0,51.0,49.0,0,공실있음,58.0,42.0,0,0,0,0,0,0,0,0
2020-02-01,2020,2,1,겨울,1,1,경전선,373.0,65.0,35.0,0,공실있음,58.0,42.0,0,0,0,0,0,0,0,0
2020-02-01,2020,2,1,겨울,1,1,전라선,330.0,69.0,31.0,0,공실있음,58.0,42.0,0,0,0,0,0,0,0,0
2020-02-01,2020,2,1,겨울,1,1,동해선,262.0,64.0,36.0,0,공실있음,58.0,42.0,0,0,0,0,0,0,0,0
2020-03-01,2020,3,1,봄,1,1,경부선,802.0,26.0,74.0,0,공실있음,29.0,71.0,0,1,0,0,0,0,0,0
2020-03-01,2020,3,1,봄,1,1,호남선,357.0,32.0,68.0,0,공실있음,29.0,71.0,0,1,0,0,0,0,0,0
2020-03-01,2020,3,1,봄,1,1,경전선,167.0,31.0,69.0,0,공실있음,29.0,71.0,0,1,0,0,0,0,0,0
2020-03-01,2020,3,1,봄,1,1,전라선,224.0,39.0,61.0,0,공실있음,29.0,71.0,0,1,0,0,0,0,0,0
2020-03-01,2020,3,1,봄,1,1,동해선,124.0,29.0,71.0,0,공실있음,29.0,71.0,0,1,0,0,0,0,0,0
2020-04-01,2020,4,2,봄,1,1,경부선,1169.0,40.0,60.0,0,공실있음,43.0,57.0,0,2,0,0,0,0,0,0
2020-04-01,2020,4,2,봄,1,1,호남선,455.0,42.0,58.0,0,공실있음,43.0,57.0,0,2,0,0,0,0,0,0
2020-04-01,2020,4,2,봄,1,1,경전선,247.0,48.0,52.0,0,공실있음,43.0,57.0,0,2,0,0,0,0,0,0
2020-04-01,2020,4,2,봄,1,1,전라선,292.0,54.0,46.0,0,공실있음,43.0,57.0,0,2,0,0,0,0,0,0
2020-04-01,2020,4,2,봄,1,1,동해선,196.0,47.0,53.0,0,공실있음,43.0,57.0,0,2,0,0,0,0,0,0
2020-05-01,2020,5,2,봄,1,1,경부선,1737.0,57.0,43.0,0,공실있음,61.0,39.0,0,1,0,0,0,0,0,0
2020-05-01,2020,5,2,봄,1,1,호남선,633.0,56.0,44.0,0,공실있음,61.0,39.0,0,1,0,0,0,0,0,0
2020-05-01,2020,5,2,봄,1,1,경전선,374.0,70.0,30.0,0,공실있음,61.0,39.0,0,1,0,0,0,0,0,0
2020-05-01,2020,5,2,봄,1,1,전라선,422.0,74.0,26.0,0,공실있음,61.0,39.0,0,1,0,0,0,0,0,0
2020-05-01,2020,5,2,봄,1,1,동해선,297.0,69.0,31.0,0,공실있음,61.0,39.0,0,1,0,0,0,0,0,0
2020-06-01,2020,6,2,여름,1,1,경부선,1806.0,60.0,40.0,0,공실있음,63.0,37.0,0,1,0,0,0,0,0,0
2020-06-01,2020,6,2,여름,1,1,호남선,609.0,56.0,44.0,0,공실있음,63.0,37.0,0,1,0,0,0,0,0,0
2020-06-01,2020,6,2,여름,1,1,경전선,374.0,73.0,27.0,0,공실있음,63.0,37.0,0,1,0,0,0,0,0,0
2020-06-01,2020,6,2,여름,1,1,전라선,403.0,73.0,27.0,0,공실있음,63.0,37.0,0,1,0,0,0,0,0,0
